score,votes,runtime,budget,gross,movie_status
7.4,11000.0,111.0,,34901614.0,Flop
3.0,5100.0,105.0,7000000.0,8914881.0,Flop
5.1,15000.0,108.0,20000000.0,28078073.0,Flop
7.5,36000.0,89.0,90000.0,2436000.0,Hit
5.7,10000.0,91.0,9000000.0,14255801.0,Flop
7.3,18000.0,164.0,16000000.0,27201487.0,Flop
6.5,20000.0,111.0,7200000.0,70263155.0,Hit
6.0,8000.0,109.0,7500000.0,5142858.0,Flop
7.1,7700.0,98.0,,876775.0,Flop
4.9,4600.0,117.0,25000000.0,5778353.0,Flop
5.5,14000.0,101.0,2550000.0,22812411.0,Hit
6.4,18000.0,143.0,30000000.0,45858563.0,Flop
6.9,20000.0,94.0,,25534703.0,Flop
6.1,2500.0,96.0,,11020375.0,Flop
6.5,13000.0,106.0,12000000.0,11129057.0,Flop
5.3,2700.0,87.0,,1337274.0,Flop
5.8,6000.0,90.0,,38682707.0,Flop
7.3,22000.0,120.0,12000000.0,1455045.0,Flop
6.7,15000.0,95.0,2000000.0,4389334.0,Hit
4.2,8400.0,81.0,5500000.0,,Flop
6.5,7100.0,95.0,,2193612.0,Flop
6.6,7000.0,101.0,,,Flop
6.7,4200.0,108.0,6500000.0,6045647.0,Flop
5.9,14000.0,79.0,1065000.0,2491460.0,Hit
6.7,8000.0,121.0,8000000.0,6836201.0,Flop
6.7,17000.0,93.0,,36403064.0,Flop
5.4,1800.0,97.0,,4743119.0,Flop
4.1,983.0,94.0,,10530000.0,Flop
6.3,1900.0,90.0,,8289916.0,Flop
6.3,16000.0,114.0,,48143579.0,Flop
3.9,7000.0,111.0,28000000.0,21435321.0,Flop
6.2,5000.0,100.0,,23859382.0,Flop
5.6,3300.0,96.0,,11708269.0,Flop
5.9,4400.0,100.0,15000000.0,6650206.0,Flop
6.5,3600.0,105.0,9500000.0,16595791.0,Flop
3.7,705.0,93.0,,4463841.0,Flop
5.1,3900.0,94.0,,15101131.0,Flop
6.6,5100.0,128.0,13000000.0,6551987.0,Flop
5.8,4100.0,113.0,,11302884.0,Flop
6.5,11000.0,115.0,13000000.0,25068724.0,Flop
5.4,4200.0,92.0,,7610785.0,Flop
4.3,1700.0,81.0,,2886225.0,Flop
6.0,3600.0,90.0,4600000.0,13102025.0,Hit
6.2,2300.0,103.0,8000000.0,6250994.0,Flop
5.7,2100.0,90.0,,,Flop
6.1,4000.0,107.0,9000000.0,27774237.0,Hit
8.3,4100.0,153.0,,,Flop
6.3,6500.0,124.0,18000000.0,11489982.0,Flop
6.0,6100.0,95.0,,150463.0,Flop
7.2,9300.0,101.0,6000000.0,21821347.0,Hit
6.7,1900.0,106.0,,1057368.0,Flop
3.7,2300.0,87.0,,5410972.0,Flop
5.9,2200.0,100.0,,17513452.0,Flop
5.8,2900.0,113.0,6000000.0,12414210.0,Hit
5.5,9300.0,93.0,25000000.0,38348988.0,Flop
7.0,5100.0,112.0,,2556800.0,Flop
6.1,5300.0,100.0,,7343032.0,Flop
6.4,2300.0,93.0,10000000.0,3854833.0,Flop
6.1,2000.0,130.0,,7828841.0,Flop
6.4,3000.0,84.0,3000000.0,727639.0,Flop
4.8,619.0,85.0,,2732684.0,Flop
5.3,3000.0,97.0,,8793152.0,Flop
5.8,1600.0,100.0,9000000.0,10435015.0,Flop
6.8,5700.0,108.0,350000.0,3677209.0,Hit
5.5,2000.0,102.0,,4994094.0,Flop
7.4,24000.0,84.0,8000000.0,10600497.0,Flop
3.8,5600.0,94.0,18000000.0,19265302.0,Flop
6.0,2800.0,118.0,15100000.0,26080861.0,Flop
5.5,4600.0,96.0,12000000.0,26186631.0,Hit
4.5,2000.0,89.0,,3739406.0,Flop
6.6,1400.0,105.0,,5021751.0,Flop
6.3,6800.0,90.0,,5718573.0,Flop
6.8,2600.0,106.0,700000.0,2490233.0,Hit
5.7,1300.0,105.0,,4561346.0,Flop
7.4,4200.0,101.0,,15726.0,Flop
6.0,2600.0,96.0,12000000.0,19928200.0,Flop
5.9,1300.0,91.0,10000000.0,2773433.0,Flop
6.1,3000.0,110.0,11000000.0,4385312.0,Flop
6.4,1500.0,103.0,,1493782.0,Flop
6.7,1800.0,105.0,,9640000.0,Flop
4.7,3900.0,82.0,,3772785.0,Flop
5.8,816.0,116.0,,2075282.0,Flop
5.2,1400.0,108.0,9000000.0,1393501.0,Flop
6.3,599.0,94.0,,865915.0,Flop
5.4,856.0,96.0,7000000.0,1467396.0,Flop
6.3,1800.0,122.0,,1009700.0,Flop
3.7,446.0,93.0,,1689501.0,Flop
6.3,866.0,93.0,,1142944.0,Flop
5.9,807.0,94.0,,7889694.0,Flop
5.7,634.0,95.0,,4239154.0,Flop
5.2,1200.0,91.0,12000000.0,129268.0,Flop
7.9,2700.0,187.0,,,Flop
6.0,440.0,91.0,,1525532.0,Flop
5.8,822.0,109.0,6300000.0,1059966.0,Flop
5.7,794.0,110.0,,1820049.0,Flop
6.5,2600.0,92.0,,2527088.0,Flop
4.5,212.0,92.0,,526805.0,Flop
5.4,2400.0,97.0,,21538850.0,Flop
6.3,653.0,107.0,,162364.0,Flop
5.2,733.0,90.0,,1839623.0,Flop
5.9,456.0,98.0,,148750.0,Flop
6.5,586.0,106.0,,200498.0,Flop
7.6,2500.0,90.0,,2411143.0,Flop
6.6,952.0,99.0,,1945658.0,Flop
5.8,262.0,103.0,,343890.0,Flop
5.3,241.0,93.0,,,Flop
6.1,270.0,110.0,221000.0,2687148.0,Hit
3.8,424.0,88.0,,21058033.0,Flop
5.7,1400.0,108.0,,837914.0,Flop
6.9,94.0,95.0,,,Flop
5.7,184.0,90.0,,,Flop
7.3,67.0,89.0,,2729.0,Flop
5.1,216.0,96.0,1000000.0,95000.0,Flop
5.1,73.0,98.0,,,Flop
5.1,172.0,85.0,,,Flop
6.2,105.0,90.0,,127426.0,Flop
6.6,83000.0,94.0,7500000.0,38934048.0,Hit
7.8,252000.0,114.0,19000000.0,63980721.0,Hit
8.5,1100000.0,116.0,19000000.0,381906762.0,Hit
7.3,31000.0,116.0,6000000.0,17307019.0,Hit
7.3,88000.0,94.0,15000000.0,14643997.0,Flop
7.8,367000.0,97.0,1000000.0,51525171.0,Hit
6.7,59000.0,117.0,17500000.0,85313124.0,Hit
6.5,159000.0,96.0,44000000.0,300400432.0,Hit
7.2,27000.0,120.0,8000000.0,48230162.0,Hit
6.4,62000.0,94.0,24500000.0,15502112.0,Flop
7.3,56000.0,91.0,4000000.0,14237880.0,Hit
6.4,38000.0,110.0,10000000.0,37803872.0,Hit
7.9,191000.0,132.0,15000000.0,9949953.0,Flop
7.3,55000.0,115.0,6900000.0,41410568.0,Hit
6.1,48000.0,91.0,,33086611.0,Flop
7.0,31000.0,108.0,8000000.0,12952019.0,Flop
6.7,150000.0,90.0,10000000.0,57491000.0,Hit
7.4,89000.0,112.0,12000000.0,68706993.0,Hit
7.8,81000.0,154.0,15000000.0,98467863.0,Hit
7.2,40000.0,133.0,26000000.0,32192570.0,Flop
6.9,192000.0,91.0,30000000.0,300473716.0,Hit
7.1,42000.0,97.0,,10297601.0,Flop
8.2,117000.0,162.0,11500000.0,4164283.0,Flop
7.0,44000.0,121.0,20000000.0,18432000.0,Flop
7.3,41000.0,117.0,3000000.0,21041453.0,Hit
5.1,39000.0,89.0,17900000.0,6951415.0,Flop
7.1,63000.0,106.0,9000000.0,24922237.0,Hit
6.5,20000.0,109.0,25000000.0,9873044.0,Flop
6.7,17000.0,126.0,6500000.0,,Flop
6.3,129000.0,107.0,10000000.0,36230219.0,Hit
7.7,63000.0,97.0,4500000.0,10609321.0,Hit
6.3,91000.0,131.0,30000000.0,50327960.0,Flop
6.9,49000.0,98.0,8000000.0,59612888.0,Hit
4.5,4800.0,115.0,19000000.0,12918858.0,Flop
5.5,63000.0,87.0,3000000.0,29999213.0,Hit
6.3,15000.0,87.0,,24689703.0,Flop
6.2,24000.0,101.0,25000000.0,11603545.0,Flop
7.0,50000.0,91.0,6000000.0,40940662.0,Hit
7.2,75000.0,161.0,31000000.0,227514205.0,Hit
7.1,65000.0,101.0,3500000.0,5000000.0,Flop
6.5,15000.0,100.0,,11528900.0,Flop
6.2,60000.0,95.0,17000000.0,49364621.0,Hit
6.4,45000.0,102.0,22000000.0,60088980.0,Hit
6.2,24000.0,93.0,3000000.0,19444631.0,Hit
5.8,53000.0,87.0,7600000.0,55600000.0,Hit
6.4,33000.0,80.0,44000000.0,21288692.0,Flop
4.8,35000.0,92.0,2200000.0,21930418.0,Hit
7.2,28000.0,111.0,9000000.0,7683620.0,Flop
7.2,59000.0,104.0,900000.0,2023414.0,Hit
6.5,36000.0,102.0,20000000.0,45833132.0,Hit
6.9,13000.0,109.0,10000000.0,25754284.0,Hit
6.6,9200.0,96.0,,3099497.0,Flop
6.0,22000.0,104.0,4500000.0,27398584.0,Hit
6.0,10000.0,90.0,,6326051.0,Flop
6.6,8100.0,107.0,,12993175.0,Flop
6.5,14000.0,108.0,15000000.0,40491165.0,Hit
6.9,45000.0,108.0,40000000.0,12303411.0,Flop
6.1,4400.0,112.0,,9369329.0,Flop
5.5,8900.0,107.0,,19875740.0,Flop
6.1,53000.0,106.0,25000000.0,96773200.0,Hit
5.5,14000.0,94.0,3200000.0,10000000.0,Hit
5.3,7900.0,82.0,,331816.0,Flop
7.6,31000.0,100.0,,113164.0,Flop
6.5,11000.0,115.0,8000000.0,7562164.0,Flop
7.0,20000.0,95.0,4500000.0,18135531.0,Hit
6.7,6900.0,136.0,20000000.0,42160849.0,Hit
6.5,5900.0,97.0,,8692426.0,Flop
6.4,25000.0,95.0,7000000.0,12361866.0,Flop
7.4,15000.0,120.0,,17009654.0,Flop
6.9,15000.0,97.0,,2455535.0,Flop
6.8,20000.0,109.0,18000000.0,19739575.0,Flop
6.5,2200.0,92.0,2400000.0,16785.0,Flop
4.8,8100.0,92.0,9000000.0,20518905.0,Hit
6.9,14000.0,134.0,24000000.0,18707466.0,Flop
6.7,23000.0,130.0,,26657534.0,Flop
6.8,25000.0,91.0,1000000.0,2123135.0,Hit
8.0,17000.0,114.0,,444213.0,Flop
4.3,3400.0,97.0,750000.0,,Flop
6.6,6600.0,90.0,,8622757.0,Flop
5.7,16000.0,85.0,,4662137.0,Flop
6.3,12000.0,99.0,,7840873.0,Flop
8.0,10000.0,120.0,5000000.0,569996.0,Flop
6.2,9300.0,113.0,27000000.0,14202899.0,Flop
6.3,23000.0,94.0,7000000.0,13086298.0,Flop
7.0,5600.0,107.0,13000000.0,30867525.0,Hit
6.9,4100.0,104.0,,6070794.0,Flop
6.5,5700.0,113.0,,1420355.0,Flop
7.0,5600.0,101.0,,9708373.0,Flop
6.5,1800.0,111.0,,19632.0,Flop
6.7,7500.0,91.0,7000000.0,91666.0,Flop
6.2,7000.0,101.0,,10806919.0,Flop
5.9,14000.0,92.0,9000000.0,16116878.0,Flop
5.2,13000.0,100.0,12500000.0,15057465.0,Flop
5.5,14000.0,95.0,1000000.0,10499694.0,Hit
6.9,9600.0,114.0,,24468550.0,Flop
5.7,3100.0,112.0,,393825.0,Flop
6.8,11000.0,131.0,12000000.0,17130087.0,Flop
5.0,6900.0,93.0,3000000.0,7196872.0,Hit
7.0,5500.0,91.0,1250000.0,2492088.0,Flop
6.3,4600.0,90.0,,3852271.0,Flop
7.7,48000.0,82.0,15000000.0,10631333.0,Flop
5.7,15000.0,92.0,16000000.0,8645411.0,Flop
7.6,19000.0,101.0,,8349284.0,Flop
6.0,5500.0,94.0,,4122748.0,Flop
6.1,1500.0,88.0,,,Flop
5.3,2200.0,94.0,,3333306.0,Flop
6.1,2900.0,110.0,,199108.0,Flop
4.7,1400.0,91.0,,14100000.0,Flop
5.5,9200.0,107.0,10000000.0,17536256.0,Flop
5.3,6500.0,126.0,28000000.0,358574.0,Flop
7.0,8200.0,91.0,,10179000.0,Flop
6.6,14000.0,104.0,,390659.0,Flop
5.7,3800.0,90.0,,10627754.0,Flop
5.3,4000.0,91.0,,2278264.0,Flop
6.1,2400.0,106.0,,836156.0,Flop
5.1,3100.0,95.0,,14972297.0,Flop
6.1,7300.0,101.0,7000000.0,20345361.0,Hit
5.7,5300.0,83.0,3000000.0,5101.0,Flop
4.4,3900.0,90.0,,5730596.0,Flop
7.1,4400.0,115.0,,9085049.0,Flop
4.5,1000.0,105.0,,1878561.0,Flop
4.8,1400.0,93.0,,5622787.0,Flop
6.3,12000.0,107.0,50000000.0,23717291.0,Flop
6.2,2200.0,102.0,,8630068.0,Flop
6.6,6900.0,98.0,10000000.0,25627836.0,Hit
6.5,2100.0,88.0,,6090497.0,Flop
7.4,2700.0,86.0,,849915.0,Flop
5.7,1900.0,109.0,22000000.0,8489518.0,Flop
5.3,2900.0,118.0,13000000.0,3558669.0,Flop
4.5,1800.0,90.0,,441137.0,Flop
6.2,6100.0,87.0,2000000.0,4116395.0,Hit
6.0,2800.0,121.0,10000000.0,6148000.0,Flop
5.3,2100.0,114.0,22000000.0,5111099.0,Flop
7.5,4300.0,108.0,,7491903.0,Flop
5.3,7900.0,100.0,2410000.0,10755447.0,Hit
5.7,4200.0,91.0,5000000.0,981817.0,Flop
6.1,3800.0,103.0,7000000.0,4349446.0,Flop
6.0,3700.0,102.0,,3594997.0,Flop
7.8,8800.0,112.0,,69832.0,Flop
6.5,2900.0,97.0,3000000.0,11052713.0,Hit
7.3,2600.0,100.0,2000000.0,7660857.0,Hit
6.1,2300.0,99.0,,1918117.0,Flop
6.2,3000.0,107.0,,5349607.0,Flop
7.7,2500.0,119.0,,35336.0,Flop
7.8,9000.0,136.0,,34751.0,Flop
5.5,1200.0,96.0,,1304192.0,Flop
6.5,2100.0,100.0,15000000.0,3360800.0,Flop
5.4,993.0,98.0,,2564278.0,Flop
4.5,1800.0,88.0,,1057064.0,Flop
5.7,5200.0,77.0,2000000.0,22934622.0,Hit
6.4,404.0,104.0,,385687.0,Flop
5.6,1600.0,98.0,,220038.0,Flop
6.5,1000.0,111.0,8000000.0,8402424.0,Flop
6.7,2500.0,96.0,,2174622.0,Flop
6.1,2300.0,115.0,,1256862.0,Flop
6.5,3400.0,89.0,,13677222.0,Flop
5.8,610.0,88.0,,,Flop
5.4,1200.0,109.0,7000000.0,29815.0,Flop
6.2,511.0,90.0,,421201.0,Flop
4.1,243.0,96.0,7000000.0,618847.0,Flop
6.1,1100.0,93.0,,147070.0,Flop
5.4,1400.0,90.0,,3393807.0,Flop
7.0,1400.0,114.0,,305102.0,Flop
6.8,1500.0,94.0,,1215923.0,Flop
6.5,2100.0,96.0,,750000.0,Flop
4.6,1200.0,98.0,,2685453.0,Flop
6.8,1400.0,102.0,,1299985.0,Flop
5.9,953.0,99.0,,12531831.0,Flop
6.9,1100.0,85.0,,4889971.0,Flop
6.0,1100.0,98.0,5000000.0,,Flop
6.6,3400.0,106.0,,2052466.0,Flop
5.1,386.0,97.0,,,Flop
4.1,434.0,92.0,2000000.0,2864844.0,Flop
7.6,804.0,112.0,,,Flop
5.2,487.0,87.0,,1381091.0,Flop
6.9,1300.0,112.0,,,Flop
5.9,934.0,95.0,,561548.0,Flop
7.5,2800.0,144.0,,2357.0,Flop
5.0,301.0,90.0,,,Flop
6.7,861.0,112.0,,2507995.0,Flop
4.2,468.0,80.0,,372438.0,Flop
4.7,760.0,87.0,,345280.0,Flop
6.1,122.0,88.0,,,Flop
6.9,726.0,97.0,,2156772.0,Flop
6.4,701.0,104.0,,,Flop
5.3,128.0,83.0,,,Flop
4.8,134.0,90.0,,,Flop
5.1,351.0,97.0,,,Flop
6.6,545.0,119.0,,542420.0,Flop
6.8,214.0,95.0,,,Flop
6.3,155.0,84.0,,202428.0,Flop
6.9,207.0,72.0,,6565359.0,Flop
6.6,192.0,101.0,,,Flop
6.5,339.0,130.0,,,Flop
6.6,91.0,90.0,,,Flop
4.6,100.0,98.0,,,Flop
6.9,397.0,110.0,,,Flop
6.4,166.0,91.0,,,Flop
5.4,51.0,91.0,,,Flop
5.6,139.0,88.0,,,Flop
6.9,306000.0,110.0,15000000.0,357288178.0,Hit
8.3,668000.0,137.0,18500000.0,131060248.0,Hit
8.1,374000.0,89.0,8000000.0,52287414.0,Hit
7.8,330000.0,103.0,6000000.0,70720215.0,Hit
6.6,96000.0,97.0,8800000.0,328203506.0,Hit
7.4,127000.0,101.0,25000000.0,13915874.0,Flop
7.1,127000.0,116.0,16000000.0,5900712.0,Flop
7.3,128000.0,99.0,25000000.0,11100577.0,Flop
6.8,76000.0,97.0,9000000.0,40479480.0,Hit
8.1,389000.0,120.0,6000000.0,138545632.0,Hit
7.7,186000.0,120.0,6000000.0,8618766.0,Flop
7.2,68000.0,120.0,15000000.0,8621783.0,Flop
4.7,44000.0,110.0,37000000.0,37962774.0,Flop
7.6,165000.0,96.0,15000000.0,60629159.0,Hit
7.0,68000.0,94.0,25000000.0,38983045.0,Flop
6.6,28000.0,117.0,25000000.0,14302779.0,Flop
6.1,82000.0,113.0,,115103979.0,Flop
7.0,17000.0,99.0,1900000.0,4600000.0,Hit
6.0,39000.0,117.0,17000000.0,6735922.0,Flop
6.0,53000.0,94.0,25000000.0,79817937.0,Hit
7.3,81000.0,119.0,25000000.0,109713132.0,Hit
6.7,58000.0,98.0,15000000.0,40697761.0,Hit
5.6,19000.0,125.0,12000000.0,17768900.0,Flop
7.7,104000.0,130.0,,7153487.0,Flop
6.0,15000.0,93.0,2700000.0,3500000.0,Flop
7.0,77000.0,119.0,13800000.0,52293982.0,Hit
7.5,44000.0,114.0,6000000.0,28607524.0,Hit
6.9,41000.0,130.0,15000000.0,42724017.0,Hit
6.9,45000.0,90.0,9000000.0,18564613.0,Hit
5.8,69000.0,87.0,25000000.0,49042224.0,Flop
6.4,34000.0,103.0,18000000.0,41488348.0,Hit
7.4,57000.0,125.0,24500000.0,17502499.0,Flop
6.6,780.0,93.0,,1777378.0,Flop
6.2,13000.0,110.0,,15448384.0,Flop
6.5,70000.0,104.0,25000000.0,39246734.0,Flop
5.5,31000.0,98.0,10000000.0,7433663.0,Flop
6.9,15000.0,100.0,6000000.0,8200000.0,Flop
6.0,40000.0,86.0,3000000.0,19472057.0,Hit
6.4,54000.0,91.0,10000000.0,54999651.0,Hit
6.6,29000.0,96.0,11000000.0,91258000.0,Hit
7.4,19000.0,185.0,,2016851.0,Flop
6.2,15000.0,113.0,8500000.0,38702310.0,Hit
6.1,32000.0,86.0,2000000.0,13167232.0,Hit
5.6,29000.0,101.0,4700000.0,8025872.0,Flop
5.5,14000.0,117.0,,24159872.0,Flop
6.4,14000.0,93.0,,13431806.0,Flop
6.7,24000.0,85.0,4500000.0,1261000.0,Flop
7.0,30000.0,112.0,4000000.0,2850707.0,Flop
7.0,33000.0,83.0,111000.0,609939.0,Hit
7.3,14000.0,104.0,,5794184.0,Flop
5.4,43000.0,83.0,,43579163.0,Flop
6.8,22000.0,88.0,5000000.0,591366.0,Flop
8.1,26000.0,149.0,,167292.0,Flop
7.2,45000.0,97.0,6000000.0,5844868.0,Flop
6.9,5600.0,91.0,,2015882.0,Flop
6.9,50000.0,80.0,,84542002.0,Flop
5.7,13000.0,107.0,18000000.0,9697739.0,Flop
5.6,32000.0,106.0,8500000.0,16209459.0,Flop
7.9,68000.0,107.0,6400000.0,40084041.0,Hit
7.2,46000.0,74.0,14000000.0,38625550.0,Hit
6.9,27000.0,93.0,13000000.0,71624879.0,Hit
7.3,38000.0,84.0,6000000.0,5860601.0,Flop
6.1,12000.0,106.0,,26285544.0,Flop
4.5,9500.0,82.0,1100000.0,5450815.0,Hit
7.0,15000.0,111.0,6500000.0,2347000.0,Flop
6.5,5600.0,114.0,,7177431.0,Flop
6.9,17000.0,114.0,7000000.0,8362969.0,Flop
6.1,10000.0,108.0,20000000.0,25314189.0,Flop
7.1,15000.0,99.0,,5839031.0,Flop
5.4,6200.0,98.0,15000000.0,1953732.0,Flop
6.8,13000.0,84.0,175000.0,7137502.0,Hit
6.5,12000.0,107.0,,38500726.0,Flop
5.8,4700.0,115.0,18000000.0,1305114.0,Flop
5.3,7800.0,104.0,,27820000.0,Flop
7.7,49000.0,107.0,1100000.0,1504286.0,Flop
5.7,26000.0,91.0,19000000.0,40996665.0,Hit
7.3,7500.0,105.0,,58731.0,Flop
5.4,14000.0,93.0,,14481606.0,Flop
4.6,9000.0,99.0,13000000.0,3751699.0,Flop
7.0,11000.0,76.0,,13299749.0,Flop
6.6,5500.0,93.0,,5478.0,Flop
7.2,15000.0,119.0,10500000.0,31853080.0,Hit
5.6,8200.0,100.0,12000000.0,4884663.0,Flop
7.0,11000.0,110.0,,286126.0,Flop
6.2,16000.0,103.0,14000000.0,62134225.0,Hit
6.2,15000.0,89.0,5000000.0,12947763.0,Hit
6.5,12000.0,102.0,8500000.0,17685307.0,Hit
6.1,8100.0,121.0,40000000.0,1641825.0,Flop
5.7,7000.0,106.0,14000000.0,12303904.0,Flop
7.1,6300.0,136.0,8500000.0,277646.0,Flop
5.1,5900.0,96.0,15000000.0,12308521.0,Flop
8.0,21000.0,113.0,,3940542.0,Flop
5.7,7400.0,87.0,,916172.0,Flop
5.7,11000.0,88.0,12000000.0,15945534.0,Flop
6.7,18000.0,109.0,10000000.0,20603715.0,Hit
3.9,5600.0,105.0,10000000.0,4711220.0,Flop
5.8,3100.0,117.0,,,Flop
5.7,5500.0,100.0,13000000.0,8475466.0,Flop
4.8,4100.0,94.0,25000000.0,1579260.0,Flop
6.2,5600.0,117.0,18000000.0,3900000.0,Flop
5.8,6200.0,98.0,,6797218.0,Flop
5.2,976.0,92.0,,,Flop
5.9,19000.0,105.0,,29844101.0,Flop
6.5,1500.0,103.0,,4636169.0,Flop
6.3,12000.0,111.0,18000000.0,36611610.0,Hit
7.2,6100.0,89.0,,2545459.0,Flop
7.7,10000.0,84.0,,5274.0,Flop
6.0,5100.0,100.0,6000000.0,9947631.0,Flop
5.6,6900.0,91.0,,8988731.0,Flop
8.0,24000.0,120.0,,4940939.0,Flop
5.4,2200.0,94.0,,2510433.0,Flop
6.2,2800.0,109.0,8700000.0,4865912.0,Flop
5.9,5100.0,93.0,3300000.0,4941117.0,Flop
5.9,6600.0,118.0,,32324557.0,Flop
5.7,6600.0,85.0,,320256.0,Flop
5.7,4500.0,105.0,,7634909.0,Flop
6.4,5400.0,110.0,,5186646.0,Flop
5.5,5400.0,100.0,,6637565.0,Flop
6.3,3500.0,89.0,,13418091.0,Flop
4.7,790.0,101.0,,2556361.0,Flop
5.7,6900.0,82.0,13000000.0,8033397.0,Flop
7.7,7700.0,99.0,,63137.0,Flop
6.2,6800.0,104.0,10000000.0,21458229.0,Hit
4.9,1900.0,96.0,,4601256.0,Flop
6.0,6800.0,104.0,12000000.0,7817314.0,Flop
5.1,6300.0,105.0,8000000.0,11949484.0,Flop
5.8,1300.0,84.0,,604849.0,Flop
5.7,6600.0,98.0,2000000.0,7369373.0,Hit
6.6,12000.0,96.0,,1476356.0,Flop
6.0,10000.0,116.0,40000000.0,93151591.0,Hit
5.9,2800.0,103.0,,1720450.0,Flop
6.4,1600.0,97.0,14000000.0,18034150.0,Flop
6.0,4700.0,106.0,,7555000.0,Flop
4.8,1400.0,102.0,,4845724.0,Flop
6.0,6200.0,103.0,15000000.0,25147055.0,Flop
6.4,3800.0,105.0,20000000.0,22905522.0,Flop
5.0,3200.0,100.0,,10090429.0,Flop
7.1,2100.0,85.0,,,Flop
3.5,2200.0,96.0,,2147228.0,Flop
5.8,1400.0,114.0,,546904.0,Flop
5.6,3200.0,108.0,,930211.0,Flop
4.7,1800.0,93.0,,2750741.0,Flop
5.8,2600.0,104.0,4000000.0,4679650.0,Flop
5.6,1900.0,101.0,17000000.0,2793214.0,Flop
5.8,2600.0,106.0,,14205021.0,Flop
5.1,1800.0,91.0,,,Flop
5.4,1400.0,93.0,,5099316.0,Flop
5.7,3100.0,109.0,,5715174.0,Flop
3.2,5000.0,97.0,17000000.0,2315683.0,Flop
5.7,2700.0,111.0,16000000.0,3800000.0,Flop
4.7,1400.0,90.0,,6029824.0,Flop
5.2,1200.0,102.0,,140980.0,Flop
5.6,1900.0,97.0,,4781448.0,Flop
5.7,2800.0,108.0,,,Flop
5.4,2500.0,90.0,,1131399.0,Flop
5.9,2300.0,98.0,,278623.0,Flop
7.2,8000.0,101.0,,1915792.0,Flop
3.2,1100.0,88.0,,78068.0,Flop
5.3,1100.0,100.0,,275000.0,Flop
6.8,3400.0,108.0,18000000.0,11957943.0,Flop
5.4,565.0,89.0,,,Flop
5.6,454.0,86.0,,277405.0,Flop
7.3,4900.0,125.0,,837623.0,Flop
7.4,4700.0,133.0,,3272593.0,Flop
5.9,906.0,88.0,10000000.0,4743287.0,Flop
7.2,2800.0,90.0,,,Flop
5.9,783.0,88.0,,,Flop
5.6,1600.0,127.0,25000000.0,4007250.0,Flop
6.0,2500.0,86.0,,5958456.0,Flop
4.2,616.0,102.0,,2669366.0,Flop
7.6,2100.0,96.0,,441863.0,Flop
5.2,879.0,105.0,,1943751.0,Flop
5.2,543.0,97.0,,3136701.0,Flop
4.4,1100.0,83.0,10000000.0,6947787.0,Flop
6.0,1400.0,102.0,,4079895.0,Flop
4.6,258.0,105.0,18000000.0,2295500.0,Flop
7.0,2700.0,84.0,,925952.0,Flop
4.9,503.0,104.0,,502237.0,Flop
5.6,1200.0,95.0,,2390525.0,Flop
6.2,2000.0,100.0,,1500000.0,Flop
5.5,2200.0,76.0,,8540346.0,Flop
4.8,153.0,87.0,,601451.0,Flop
4.1,1900.0,95.0,3401376.0,3388020.0,Flop
6.6,937.0,105.0,,416393.0,Flop
5.7,818.0,101.0,,1254040.0,Flop
7.7,3800.0,105.0,600000.0,,Flop
7.2,1000.0,89.0,,781727.0,Flop
6.7,377.0,98.0,,,Flop
5.9,735.0,110.0,,6408791.0,Flop
6.0,367.0,90.0,,583800.0,Flop
5.0,533.0,90.0,,2497233.0,Flop
5.0,592.0,86.0,1500000.0,,Flop
6.8,840.0,107.0,,8736.0,Flop
5.3,453.0,90.0,,2995527.0,Flop
5.8,525.0,111.0,2000000.0,1301121.0,Flop
7.2,3100.0,144.0,,512403.0,Flop
5.5,754.0,107.0,,563358.0,Flop
3.7,922.0,90.0,,,Flop
4.0,437.0,90.0,,,Flop
5.9,675.0,102.0,,,Flop
8.1,402000.0,98.0,16000000.0,30902642.0,Flop
7.3,128000.0,97.0,,32388898.0,Flop
8.3,691000.0,116.0,30000000.0,46357676.0,Flop
7.8,381000.0,107.0,15000000.0,98268458.0,Hit
7.5,240000.0,102.0,13000000.0,53424681.0,Hit
7.0,211000.0,100.0,6000000.0,214577242.0,Hit
6.9,40000.0,102.0,7000000.0,34368475.0,Hit
7.9,289000.0,119.0,25000000.0,76270454.0,Hit
7.1,176000.0,96.0,22700000.0,38119483.0,Flop
7.3,130000.0,94.0,6000000.0,29180280.0,Hit
7.6,243000.0,109.0,15000000.0,120207127.0,Hit
7.0,35000.0,94.0,5000000.0,3369307.0,Flop
5.9,30000.0,90.0,6000000.0,42721196.0,Hit
5.4,38000.0,106.0,22000000.0,17336370.0,Flop
6.9,79000.0,119.0,14000000.0,320145693.0,Hit
7.0,108000.0,94.0,,14575193.0,Flop
7.7,119000.0,153.0,35000000.0,22238696.0,Flop
7.1,37000.0,114.0,15000000.0,35509515.0,Hit
6.6,65000.0,118.0,22000000.0,63766510.0,Hit
7.1,29000.0,95.0,,18553948.0,Flop
6.7,144000.0,101.0,27000000.0,38122105.0,Flop
6.4,9000.0,102.0,10500000.0,25205460.0,Hit
7.3,83000.0,113.0,17000000.0,17186348.0,Flop
7.1,53000.0,102.0,15000000.0,80642217.0,Hit
3.0,42000.0,89.0,23000000.0,51881013.0,Hit
7.4,147000.0,126.0,15000000.0,43848069.0,Hit
7.3,131000.0,121.0,13000000.0,123922370.0,Hit
